LAMMPS data file: diamond lathe fixture (rail + tool + two rotating grippers)

56268 atoms
3 atom types

-119.9000 97.2880 xlo xhi
-169.1030 127.0580 ylo yhi
-64.8650 78.4450 zlo zhi

Masses

1 12.0110  # C (diamond)
2 1.0080  # H (diamond surface termination)
3 63.5460          # Cu (workpiece, added later)

Atoms # full

50592 14 1 0.0 -36.8520 -117.8180 48.7000
50593 14 1 0.0 -37.5960 -118.2820 47.3990
50594 14 1 0.0 -37.5880 -118.3680 49.9720
50595 14 1 0.0 -37.6460 -118.2270 44.8510
50596 14 1 0.0 -30.6180 -120.3420 -27.3850
50597 14 1 0.0 -32.8760 -120.3220 -28.6650
50598 14 1 0.0 -33.6620 -119.7630 -29.9120
50599 14 1 0.0 -32.9310 -120.2520 -31.2080
50600 14 1 0.0 -31.4010 -119.7780 -28.6270
50601 14 1 0.0 -30.6650 -120.2630 -29.9260
50602 14 1 0.0 -31.4420 -119.7450 -31.1880
50603 14 1 0.0 -33.7150 -119.7330 -32.4680
50604 14 1 0.0 -30.6110 -117.6520 -27.3600
50605 14 1 0.0 -30.6580 -117.6870 -29.9050
50606 14 1 0.0 -31.4360 -118.1870 -31.1760
50607 14 1 0.0 -32.9210 -117.6740 -31.1920
50608 14 1 0.0 -31.3950 -118.1890 -28.6140
50609 14 1 0.0 -32.8670 -117.6340 -28.6480
50610 14 1 0.0 -33.6550 -118.1740 -29.9020
50611 14 1 0.0 -33.7070 -118.1750 -32.4580
50612 14 1 0.0 -32.6770 -120.3550 -2.7650
50613 14 1 0.0 -31.1910 -119.8520 -2.7760
50614 14 1 0.0 -30.4500 -120.3610 -4.0640
50615 14 1 0.0 -33.4190 -119.8770 -4.0590
50616 14 1 0.0 -32.6610 -120.4270 -5.3150
50617 14 1 0.0 -31.1980 -119.8710 -5.3570
50618 14 1 0.0 -30.4410 -120.4100 -6.6170
50619 14 1 0.0 -30.4550 -117.7930 -4.0730
50620 14 1 0.0 -31.1960 -118.2860 -2.7880
50621 14 1 0.0 -32.6820 -117.7850 -2.7920
50622 14 1 0.0 -30.4460 -117.7250 -6.6050
50623 14 1 0.0 -31.2020 -118.2880 -5.3580
50624 14 1 0.0 -32.6660 -117.7420 -5.3240
50625 14 1 0.0 -33.4230 -118.2930 -4.0720
50626 14 1 0.0 -32.5840 -120.3540 15.2400
50627 14 1 0.0 -31.0930 -119.8530 15.2370
50628 14 1 0.0 -30.3580 -120.3600 13.9430
50629 14 1 0.0 -33.3360 -119.8590 13.9450
50630 14 1 0.0 -32.6010 -120.3550 12.6470
50631 14 1 0.0 -33.3540 -119.8390 11.3600
50632 14 1 0.0 -32.6190 -120.3200 10.0610
50633 14 1 0.0 -31.1110 -119.8540 12.6510
50634 14 1 0.0 -30.3770 -120.3400 11.3520
50635 14 1 0.0 -31.1300 -119.8180 10.0700
50636 14 1 0.0 -30.3940 -120.2970 8.7730
50637 14 1 0.0 -33.3720 -119.7950 8.7820
50638 14 1 0.0 -32.6360 -120.2770 7.4880
50639 14 1 0.0 -33.3900 -119.7590 6.2110
50640 14 1 0.0 -32.6520 -120.2550 4.9250
50641 14 1 0.0 -31.1480 -119.7740 7.4950
50642 14 1 0.0 -30.4100 -120.2620 6.2060
50643 14 1 0.0 -31.1640 -119.7520 4.9270
50644 14 1 0.0 -30.4250 -120.2570 3.6450
50645 14 1 0.0 -33.4050 -119.7540 3.6450
50646 14 1 0.0 -32.6660 -120.2690 2.3660
50647 14 1 0.0 -33.4190 -119.7850 1.0790
50648 14 1 0.0 -32.6780 -120.3120 -0.1970
50649 14 1 0.0 -31.1780 -119.7660 2.3610
50650 14 1 0.0 -30.4380 -120.2880 1.0840
50651 14 1 0.0 -31.1890 -119.8100 -0.2060
50652 14 1 0.0 -30.4460 -120.3360 -1.4850
50653 14 1 0.0 -33.4290 -119.8340 -1.4890
50654 14 1 0.0 -30.3590 -117.7870 13.9410
50655 14 1 0.0 -31.0950 -118.2850 15.2280
50656 14 1 0.0 -32.5840 -117.7820 15.2220
50657 14 1 0.0 -30.3940 -117.7250 8.8040
50658 14 1 0.0 -30.3770 -117.7680 11.3770
50659 14 1 0.0 -31.1310 -118.2490 10.0850
50660 14 1 0.0 -32.6190 -117.7470 10.0920
50661 14 1 0.0 -31.1140 -118.2850 12.6580
50662 14 1 0.0 -32.6020 -117.7830 12.6600
50663 14 1 0.0 -33.3560 -118.2710 11.3720
50664 14 1 0.0 -33.3390 -118.2910 13.9430
50665 14 1 0.0 -30.4250 -117.6840 3.6350
50666 14 1 0.0 -30.4100 -117.6890 6.2210
50667 14 1 0.0 -31.1620 -118.1840 4.9290
50668 14 1 0.0 -32.6510 -117.6820 4.9280
50669 14 1 0.0 -31.1460 -118.2060 7.5090
50670 14 1 0.0 -32.6360 -117.7040 7.5140
50671 14 1 0.0 -33.3880 -118.1910 6.2190
50672 14 1 0.0 -33.3720 -118.2270 8.7980
50673 14 1 0.0 -30.4480 -117.7630 -1.5160
50674 14 1 0.0 -30.4380 -117.7150 1.0520
50675 14 1 0.0 -31.1900 -118.2410 -0.2240
50676 14 1 0.0 -32.6800 -117.7390 -0.2340
50677 14 1 0.0 -31.1760 -118.1970 2.3490
50678 14 1 0.0 -32.6660 -117.6960 2.3430
50679 14 1 0.0 -33.4190 -118.2170 1.0610
50680 14 1 0.0 -33.4030 -118.1860 3.6390
50681 14 1 0.0 -33.4310 -118.2680 -1.5080
50682 14 1 0.0 -30.2880 -120.3020 21.6620
50683 14 1 0.0 -32.5240 -120.3170 20.3760
50684 14 1 0.0 -33.2900 -119.7930 19.1090
50685 14 1 0.0 -32.5580 -120.3120 17.8240
50686 14 1 0.0 -31.0570 -119.7690 20.4020
50687 14 1 0.0 -30.3190 -120.2850 19.1160
50688 14 1 0.0 -31.0710 -119.8110 17.8180
50689 14 1 0.0 -30.3380 -120.3370 16.5340
50690 14 1 0.0 -33.3190 -119.8360 16.5290
50691 14 1 0.0 -30.2830 -117.6160 21.6250
50692 14 1 0.0 -30.3380 -117.7650 16.5040
50693 14 1 0.0 -30.3160 -117.7200 19.0750
50694 14 1 0.0 -31.0710 -118.2460 17.7970
50695 14 1 0.0 -32.5580 -117.7450 17.7830
50696 14 1 0.0 -31.0540 -118.1850 20.3780
50697 14 1 0.0 -32.5200 -117.6310 20.3260
50698 14 1 0.0 -33.2900 -118.2090 19.0830
50699 14 1 0.0 -33.3210 -118.2700 16.5120
50700 14 1 0.0 -33.1490 -119.9140 49.9130
50701 14 1 0.0 -32.3920 -120.3880 48.6380
50702 14 1 0.0 -33.1360 -119.8480 47.3690
50703 14 1 0.0 -32.3800 -120.3190 46.0870
50704 14 1 0.0 -30.9200 -119.8670 48.6480
50705 14 1 0.0 -30.1600 -120.3500 47.3770
50706 14 1 0.0 -30.8990 -119.8150 46.1050
50707 14 1 0.0 -30.1510 -120.2920 44.8190
50708 14 1 0.0 -33.1150 -119.7970 44.8100
50709 14 1 0.0 -32.3520 -120.3280 43.5550
50710 14 1 0.0 -30.8920 -119.7760 43.5380
50711 14 1 0.0 -30.1280 -120.3140 42.2880
50712 14 1 0.0 -30.1520 -117.7200 44.8640
50713 14 1 0.0 -30.1650 -117.7620 47.4300
50714 14 1 0.0 -30.9000 -118.2460 46.1350
50715 14 1 0.0 -32.3830 -117.7450 46.1430
50716 14 1 0.0 -30.9230 -118.3070 48.6820
50717 14 1 0.0 -32.4010 -117.8000 48.7050
50718 14 1 0.0 -33.1380 -118.2770 47.4070
50719 14 1 0.0 -33.1520 -118.3540 49.9550
50720 14 1 0.0 -30.1270 -117.6220 42.3260
50721 14 1 0.0 -30.8910 -118.1920 43.5640
50722 14 1 0.0 -32.3510 -117.6360 43.6060
50723 14 1 0.0 -33.1150 -118.2130 44.8430
50724 14 1 0.0 -28.3690 -120.3650 -26.1060
50725 14 1 0.0 -26.1350 -120.3960 -24.8150
50726 14 1 0.0 -26.8970 -119.8220 -26.0620
50727 14 1 0.0 -26.1540 -120.3020 -27.3550
50728 14 1 0.0 -29.1450 -119.7960 -27.3470
50729 14 1 0.0 -28.4060 -120.2790 -28.6450
50730 14 1 0.0 -29.1780 -119.7560 -29.9060
50731 14 1 0.0 -26.9190 -119.7720 -28.6190
50732 14 1 0.0 -26.1470 -117.7230 -27.3220
50733 14 1 0.0 -26.1300 -117.7030 -24.7820
50734 14 1 0.0 -26.8940 -118.2330 -26.0430
50735 14 1 0.0 -28.3610 -117.6740 -26.0770
50736 14 1 0.0 -26.9150 -118.2150 -28.6000
50737 14 1 0.0 -28.4000 -117.7030 -28.6180
50738 14 1 0.0 -29.1740 -118.1990 -29.8900
50739 14 1 0.0 -29.1410 -118.2080 -27.3310
50740 14 1 0.0 -28.2190 -120.3530 -2.7810
50741 14 1 0.0 -26.7320 -119.8510 -2.7900
50742 14 1 0.0 -25.9960 -120.3600 -4.0820
50743 14 1 0.0 -28.9650 -119.8590 -4.0710
50744 14 1 0.0 -28.2270 -120.3560 -5.3650
50745 14 1 0.0 -28.9780 -119.8540 -6.6510
50746 14 1 0.0 -28.2210 -120.3840 -7.9130
50747 14 1 0.0 -26.7420 -119.8540 -5.3670
50748 14 1 0.0 -26.0050 -120.3420 -6.6630
50749 14 1 0.0 -26.7570 -119.8300 -7.9390
50750 14 1 0.0 -26.0100 -120.3590 -9.2010
50751 14 1 0.0 -25.9970 -117.7860 -4.0840
50752 14 1 0.0 -26.7350 -118.2830 -2.7990
50753 14 1 0.0 -28.2210 -117.7800 -2.8000
50754 14 1 0.0 -26.0100 -117.6710 -9.1660
50755 14 1 0.0 -26.0060 -117.7710 -6.6390
50756 14 1 0.0 -26.7580 -118.2460 -7.9230
50757 14 1 0.0 -28.2230 -117.6980 -7.8830
50758 14 1 0.0 -26.7450 -118.2890 -5.3610
50759 14 1 0.0 -28.2310 -117.7880 -5.3550
50760 14 1 0.0 -28.9810 -118.2710 -6.6420
50761 14 1 0.0 -28.9700 -118.2940 -4.0740
50762 14 1 0.0 -28.1150 -120.3530 15.2390
50763 14 1 0.0 -26.6260 -119.8520 15.2360
50764 14 1 0.0 -25.8930 -120.3590 13.9420
50765 14 1 0.0 -28.8680 -119.8590 13.9440
50766 14 1 0.0 -28.1340 -120.3540 12.6460
50767 14 1 0.0 -28.8870 -119.8380 11.3590
50768 14 1 0.0 -28.1530 -120.3190 10.0600
50769 14 1 0.0 -26.6450 -119.8530 12.6500
50770 14 1 0.0 -25.9120 -120.3390 11.3510
50771 14 1 0.0 -26.6640 -119.8170 10.0680
50772 14 1 0.0 -25.9290 -120.2970 8.7710
50773 14 1 0.0 -28.9060 -119.7950 8.7810
50774 14 1 0.0 -28.1690 -120.2770 7.4870
50775 14 1 0.0 -28.9230 -119.7590 6.2100
50776 14 1 0.0 -28.1850 -120.2550 4.9240
50777 14 1 0.0 -26.6820 -119.7740 7.4940
50778 14 1 0.0 -25.9460 -120.2620 6.2040
50779 14 1 0.0 -26.6980 -119.7520 4.9250
50780 14 1 0.0 -25.9600 -120.2570 3.6420
50781 14 1 0.0 -28.9380 -119.7540 3.6430
50782 14 1 0.0 -28.1980 -120.2690 2.3630
50783 14 1 0.0 -28.9500 -119.7860 1.0760
50784 14 1 0.0 -28.2100 -120.3130 -0.2030
50785 14 1 0.0 -26.7120 -119.7660 2.3570
50786 14 1 0.0 -25.9730 -120.2890 1.0780
50787 14 1 0.0 -26.7230 -119.8100 -0.2140
50788 14 1 0.0 -25.9850 -120.3360 -1.4970
50789 14 1 0.0 -28.9580 -119.8340 -1.4960
50790 14 1 0.0 -25.8930 -117.7860 13.9400
50791 14 1 0.0 -26.6280 -118.2830 15.2280
50792 14 1 0.0 -28.1150 -117.7810 15.2220
50793 14 1 0.0 -25.9290 -117.7240 8.8020
50794 14 1 0.0 -25.9120 -117.7670 11.3750
50795 14 1 0.0 -26.6650 -118.2490 10.0840
50796 14 1 0.0 -28.1530 -117.7470 10.0910
50797 14 1 0.0 -26.6470 -118.2850 12.6570
50798 14 1 0.0 -28.1350 -117.7820 12.6590
50799 14 1 0.0 -28.8890 -118.2700 11.3720
50800 14 1 0.0 -28.8710 -118.2900 13.9430
50801 14 1 0.0 -25.9590 -117.6840 3.6320
50802 14 1 0.0 -25.9450 -117.6890 6.2190
50803 14 1 0.0 -26.6950 -118.1840 4.9260
50804 14 1 0.0 -28.1840 -117.6820 4.9270
50805 14 1 0.0 -26.6810 -118.2060 7.5070
50806 14 1 0.0 -28.1690 -117.7040 7.5130
50807 14 1 0.0 -28.9210 -118.1910 6.2180
50808 14 1 0.0 -28.9050 -118.2260 8.7970
50809 14 1 0.0 -25.9850 -117.7620 -1.5250
50810 14 1 0.0 -25.9730 -117.7150 1.0470
50811 14 1 0.0 -26.7230 -118.2420 -0.2310
50812 14 1 0.0 -28.2110 -117.7390 -0.2370
50813 14 1 0.0 -26.7100 -118.1970 2.3450
50814 14 1 0.0 -28.1980 -117.6960 2.3410
50815 14 1 0.0 -28.9490 -118.2170 1.0590
50816 14 1 0.0 -28.9350 -118.1860 3.6370
50817 14 1 0.0 -28.9610 -118.2660 -1.5110
50818 14 1 0.0 -28.0490 -120.2960 22.9380
50819 14 1 0.0 -25.8180 -120.3050 24.2070
50820 14 1 0.0 -26.5810 -119.7500 22.9610
50821 14 1 0.0 -25.8390 -120.2520 21.6790
50822 14 1 0.0 -28.8200 -119.7540 21.6860
50823 14 1 0.0 -28.0800 -120.2640 20.4010
50824 14 1 0.0 -28.8310 -119.7850 19.1080
50825 14 1 0.0 -28.0970 -120.3140 17.8270
50826 14 1 0.0 -26.5920 -119.7640 20.3930
50827 14 1 0.0 -25.8560 -120.2890 19.1140
50828 14 1 0.0 -26.6080 -119.8120 17.8190
50829 14 1 0.0 -25.8740 -120.3360 16.5340
50830 14 1 0.0 -28.8490 -119.8360 16.5290
50831 14 1 0.0 -25.8340 -117.6840 21.6600
50832 14 1 0.0 -25.8090 -117.6160 24.2050
50833 14 1 0.0 -26.5750 -118.1660 22.9530
50834 14 1 0.0 -28.0420 -117.6090 22.9150
50835 14 1 0.0 -25.8740 -117.7640 16.5050
50836 14 1 0.0 -25.8540 -117.7170 19.0800
50837 14 1 0.0 -26.6080 -118.2440 17.8010
50838 14 1 0.0 -28.0960 -117.7420 17.7910
50839 14 1 0.0 -26.5880 -118.1990 20.3770
50840 14 1 0.0 -28.0760 -117.6990 20.3680
50841 14 1 0.0 -28.8290 -118.2210 19.0880
50842 14 1 0.0 -28.8160 -118.1700 21.6690
50843 14 1 0.0 -28.8500 -118.2680 16.5130
50844 14 1 0.0 -28.6880 -119.8310 47.3820
50845 14 1 0.0 -27.9300 -120.3200 46.1110
50846 14 1 0.0 -26.4570 -119.8030 46.1120
50847 14 1 0.0 -25.7010 -120.2960 44.8430
50848 14 1 0.0 -28.6700 -119.7900 44.8360
50849 14 1 0.0 -27.9240 -120.2730 43.5540
50850 14 1 0.0 -28.6670 -119.7610 42.2720
50851 14 1 0.0 -27.9030 -120.3030 41.0270
50852 14 1 0.0 -26.4410 -119.7700 43.5680
50853 14 1 0.0 -25.6960 -120.2600 42.2880
50854 14 1 0.0 -26.4420 -119.7520 41.0130
50855 14 1 0.0 -25.6900 -120.3040 39.7700
50856 14 1 0.0 -25.7030 -117.7080 44.8740
50857 14 1 0.0 -26.4580 -118.2420 46.1330
50858 14 1 0.0 -27.9340 -117.7320 46.1530
50859 14 1 0.0 -28.6890 -118.2710 47.4090
50860 14 1 0.0 -25.6830 -117.6090 39.7800
50861 14 1 0.0 -25.6930 -117.6840 42.3090
50862 14 1 0.0 -26.4380 -118.1680 41.0230
50863 14 1 0.0 -27.8990 -117.6100 41.0560
50864 14 1 0.0 -26.4400 -118.2010 43.5850
50865 14 1 0.0 -27.9240 -117.7000 43.5880
50866 14 1 0.0 -28.6650 -118.1770 42.2920
50867 14 1 0.0 -28.6700 -118.2210 44.8600
50868 14 1 0.0 -23.8390 -120.3580 -20.8280
50869 14 1 0.0 -22.3620 -119.8510 -20.8450
50870 14 1 0.0 -21.6490 -120.3640 -22.1460
50871 14 1 0.0 -24.5780 -119.8560 -22.1140
50872 14 1 0.0 -23.8990 -120.3630 -23.4370
50873 14 1 0.0 -24.6620 -119.8460 -24.7330
50874 14 1 0.0 -23.9150 -120.3280 -26.0320
50875 14 1 0.0 -22.4080 -119.8620 -23.4390
50876 14 1 0.0 -21.6780 -120.3580 -24.7360
50877 14 1 0.0 -22.4350 -119.8260 -26.0020
50878 14 1 0.0 -24.6700 -119.7970 -27.3080
50879 14 1 0.0 -21.6420 -117.7860 -22.1540
50880 14 1 0.0 -22.3610 -118.2790 -20.8570
50881 14 1 0.0 -23.8380 -117.7700 -20.8500
50882 14 1 0.0 -21.6700 -117.7710 -24.7190
50883 14 1 0.0 -22.4330 -118.2670 -25.9890
50884 14 1 0.0 -23.9100 -117.7520 -26.0020
50885 14 1 0.0 -22.4060 -118.2850 -23.4360
50886 14 1 0.0 -23.8970 -117.7780 -23.4250
50887 14 1 0.0 -24.6610 -118.2660 -24.7200
50888 14 1 0.0 -24.5810 -118.2960 -22.1170
50889 14 1 0.0 -24.6670 -118.2390 -27.2890
50890 14 1 0.0 -23.7630 -120.3520 -2.7960
50891 14 1 0.0 -22.2780 -119.8500 -2.8040
50892 14 1 0.0 -21.5450 -120.3590 -4.0980
50893 14 1 0.0 -24.5100 -119.8580 -4.0890
50894 14 1 0.0 -23.7750 -120.3550 -5.3870
50895 14 1 0.0 -24.5210 -119.8380 -6.6710
50896 14 1 0.0 -23.7870 -120.3170 -7.9760
50897 14 1 0.0 -22.2910 -119.8530 -5.3890
50898 14 1 0.0 -21.5600 -120.3410 -6.6890
50899 14 1 0.0 -22.3050 -119.8170 -7.9710
50900 14 1 0.0 -21.5720 -120.2990 -9.2680
50901 14 1 0.0 -24.5450 -119.7980 -9.2550
50902 14 1 0.0 -23.8030 -120.2790 -10.5540
50903 14 1 0.0 -24.5070 -119.7440 -11.8460
50904 14 1 0.0 -23.7880 -120.2540 -13.1220
50905 14 1 0.0 -22.3170 -119.7750 -10.5440
50906 14 1 0.0 -21.5760 -120.2640 -11.8350
50907 14 1 0.0 -22.3110 -119.7500 -13.1180
50908 14 1 0.0 -21.5800 -120.2590 -14.4020
50909 14 1 0.0 -24.5170 -119.7350 -14.3980
50910 14 1 0.0 -23.8050 -120.2660 -15.6770
50911 14 1 0.0 -24.5330 -119.7670 -16.9620
50912 14 1 0.0 -23.8200 -120.3120 -18.2430
50913 14 1 0.0 -22.3240 -119.7630 -15.6870
50914 14 1 0.0 -21.5940 -120.2880 -16.9690
50915 14 1 0.0 -22.3400 -119.8080 -18.2610
50916 14 1 0.0 -21.6140 -120.3360 -19.5490
50917 14 1 0.0 -24.5470 -119.8250 -19.5360
50918 14 1 0.0 -21.5420 -117.7860 -4.1000
50919 14 1 0.0 -22.2790 -118.2820 -2.8120
50920 14 1 0.0 -23.7630 -117.7780 -2.8130
50921 14 1 0.0 -21.5660 -117.7240 -9.2360
50922 14 1 0.0 -21.5560 -117.7680 -6.6640
50923 14 1 0.0 -22.3030 -118.2500 -7.9550
50924 14 1 0.0 -23.7860 -117.7500 -7.9440
50925 14 1 0.0 -22.2920 -118.2850 -5.3820
50926 14 1 0.0 -23.7750 -117.7810 -5.3740
50927 14 1 0.0 -24.5220 -118.2720 -6.6580
50928 14 1 0.0 -24.5120 -118.2890 -4.0900
50929 14 1 0.0 -21.5690 -117.6800 -14.4110
50930 14 1 0.0 -21.5680 -117.6870 -11.8180
50931 14 1 0.0 -22.3020 -118.1780 -13.1150
50932 14 1 0.0 -23.7740 -117.6640 -13.1160
50933 14 1 0.0 -22.3120 -118.2030 -10.5290
50934 14 1 0.0 -23.7970 -117.6950 -10.5230
50935 14 1 0.0 -24.4980 -118.1840 -11.8360
50936 14 1 0.0 -24.5430 -118.2220 -9.2370
50937 14 1 0.0 -21.6080 -117.7580 -19.5810
50938 14 1 0.0 -21.5860 -117.7100 -17.0010
50939 14 1 0.0 -22.3350 -118.2350 -18.2800
50940 14 1 0.0 -23.8130 -117.7230 -18.2810
50941 14 1 0.0 -22.3150 -118.1900 -15.6990
50942 14 1 0.0 -23.7910 -117.6760 -15.7010
50943 14 1 0.0 -24.5240 -118.2060 -16.9790
50944 14 1 0.0 -24.5040 -118.1730 -14.4030
50945 14 1 0.0 -24.5470 -118.2630 -19.5520
50946 14 1 0.0 -23.6530 -120.3520 15.2370
50947 14 1 0.0 -22.1660 -119.8510 15.2330
50948 14 1 0.0 -21.4340 -120.3590 13.9370
50949 14 1 0.0 -24.4040 -119.8570 13.9420
50950 14 1 0.0 -23.6720 -120.3540 12.6440
50951 14 1 0.0 -24.4240 -119.8370 11.3570
50952 14 1 0.0 -23.6900 -120.3190 10.0580
50953 14 1 0.0 -22.1850 -119.8520 12.6460
50954 14 1 0.0 -21.4530 -120.3400 11.3460
50955 14 1 0.0 -22.2040 -119.8170 10.0640
50956 14 1 0.0 -21.4720 -120.2980 8.7660
50957 14 1 0.0 -24.4420 -119.7940 8.7790
50958 14 1 0.0 -23.7080 -120.2770 7.4850
50959 14 1 0.0 -24.4590 -119.7590 6.2070
50960 14 1 0.0 -23.7230 -120.2560 4.9200
50961 14 1 0.0 -22.2220 -119.7740 7.4900
50962 14 1 0.0 -21.4880 -120.2640 6.1990
50963 14 1 0.0 -22.2380 -119.7530 4.9200
50964 14 1 0.0 -21.5030 -120.2590 3.6360
50965 14 1 0.0 -24.4740 -119.7540 3.6390
50966 14 1 0.0 -23.7370 -120.2690 2.3580
50967 14 1 0.0 -24.4870 -119.7860 1.0690
50968 14 1 0.0 -23.7500 -120.3120 -0.2120
50969 14 1 0.0 -22.2520 -119.7660 2.3510
50970 14 1 0.0 -21.5160 -120.2890 1.0700
50971 14 1 0.0 -22.2650 -119.8100 -0.2230
50972 14 1 0.0 -21.5310 -120.3350 -1.5080
50973 14 1 0.0 -24.4990 -119.8330 -1.5070
50974 14 1 0.0 -21.4310 -117.7870 13.9350
50975 14 1 0.0 -22.1660 -118.2820 15.2240
50976 14 1 0.0 -23.6520 -117.7790 15.2210
50977 14 1 0.0 -21.4680 -117.7250 8.7970
50978 14 1 0.0 -21.4500 -117.7680 11.3700
50979 14 1 0.0 -22.2030 -118.2490 10.0800
50980 14 1 0.0 -23.6890 -117.7460 10.0880
50981 14 1 0.0 -22.1850 -118.2840 12.6530
50982 14 1 0.0 -23.6710 -117.7810 12.6570
50983 14 1 0.0 -24.4250 -118.2690 11.3700
50984 14 1 0.0 -24.4060 -118.2890 13.9410
50985 14 1 0.0 -21.4990 -117.6860 3.6260
50986 14 1 0.0 -21.4840 -117.6910 6.2140
50987 14 1 0.0 -22.2340 -118.1850 4.9220
50988 14 1 0.0 -23.7210 -117.6820 4.9240
50989 14 1 0.0 -22.2190 -118.2060 7.5030
50990 14 1 0.0 -23.7060 -117.7040 7.5100
50991 14 1 0.0 -24.4570 -118.1910 6.2150
50992 14 1 0.0 -24.4410 -118.2260 8.7950
50993 14 1 0.0 -21.5280 -117.7630 -1.5360
50994 14 1 0.0 -21.5140 -117.7170 1.0400
50995 14 1 0.0 -22.2640 -118.2420 -0.2400
50996 14 1 0.0 -23.7500 -117.7390 -0.2450
50997 14 1 0.0 -22.2490 -118.1980 2.3390
50998 14 1 0.0 -23.7360 -117.6960 2.3360
50999 14 1 0.0 -24.4860 -118.2170 1.0530
51000 14 1 0.0 -24.4710 -118.1860 3.6330
51001 14 1 0.0 -24.5000 -118.2650 -1.5210
51002 14 1 0.0 -23.4840 -120.3570 33.2920
51003 14 1 0.0 -22.0040 -119.8500 33.2830
51004 14 1 0.0 -21.2780 -120.3590 31.9870
51005 14 1 0.0 -24.2160 -119.8540 32.0030
51006 14 1 0.0 -23.5060 -120.3590 30.7040
51007 14 1 0.0 -24.2370 -119.8300 29.4250
51008 14 1 0.0 -23.5280 -120.3210 28.1240
51009 14 1 0.0 -22.0260 -119.8520 30.6990
51010 14 1 0.0 -21.3010 -120.3400 29.3950
51011 14 1 0.0 -22.0510 -119.8150 28.1170
51012 14 1 0.0 -21.3340 -120.2970 26.8120
51013 14 1 0.0 -24.2680 -119.7820 26.8600
51014 14 1 0.0 -23.5840 -120.2750 25.5430
51015 14 1 0.0 -24.3470 -119.7560 24.2630
51016 14 1 0.0 -23.6020 -120.2490 22.9720
51017 14 1 0.0 -22.0950 -119.7730 25.5360
51018 14 1 0.0 -21.3640 -120.2630 24.2440
51019 14 1 0.0 -22.1160 -119.7510 22.9670
51020 14 1 0.0 -21.3830 -120.2590 21.6800
51021 14 1 0.0 -24.3520 -119.7520 21.6830
51022 14 1 0.0 -23.6170 -120.2690 20.4000
51023 14 1 0.0 -24.3690 -119.7870 19.1080
51024 14 1 0.0 -23.6350 -120.3130 17.8250
51025 14 1 0.0 -22.1320 -119.7670 20.3930
51026 14 1 0.0 -21.3980 -120.2900 19.1100
51027 14 1 0.0 -22.1480 -119.8110 17.8160
51028 14 1 0.0 -21.4160 -120.3350 16.5300
51029 14 1 0.0 -24.3860 -119.8340 16.5280
51030 14 1 0.0 -21.2740 -117.7810 31.9850
51031 14 1 0.0 -22.0050 -118.2770 33.2730
51032 14 1 0.0 -23.4860 -117.7680 33.2730
51033 14 1 0.0 -21.3280 -117.7220 26.8420
51034 14 1 0.0 -21.2960 -117.7620 29.4210
51035 14 1 0.0 -22.0480 -118.2440 28.1330
51036 14 1 0.0 -23.5240 -117.7330 28.1550
51037 14 1 0.0 -22.0270 -118.2790 30.7060
51038 14 1 0.0 -23.5080 -117.7700 30.7190
51039 14 1 0.0 -24.2390 -118.2690 29.4370
51040 14 1 0.0 -24.2220 -118.2930 32.0020
51041 14 1 0.0 -21.3780 -117.6870 21.6690
51042 14 1 0.0 -21.3580 -117.6890 24.2580
51043 14 1 0.0 -22.1100 -118.1850 22.9680
51044 14 1 0.0 -23.5950 -117.6840 22.9710
51045 14 1 0.0 -22.0900 -118.2010 25.5490
51046 14 1 0.0 -23.5780 -117.6930 25.5660
51047 14 1 0.0 -24.3410 -118.1800 24.2670
51048 14 1 0.0 -24.2640 -118.2220 26.8750
51049 14 1 0.0 -21.4120 -117.7640 16.5020
51050 14 1 0.0 -21.3950 -117.7180 19.0800
51051 14 1 0.0 -22.1470 -118.2430 17.7990
51052 14 1 0.0 -23.6340 -117.7400 17.7920
51053 14 1 0.0 -22.1290 -118.1990 20.3810
51054 14 1 0.0 -23.6140 -117.6970 20.3760
51055 14 1 0.0 -24.3670 -118.2190 19.0910
51056 14 1 0.0 -24.3470 -118.1860 21.6750
51057 14 1 0.0 -24.3870 -118.2660 16.5130
51058 14 1 0.0 -24.2270 -119.7780 44.8370
51059 14 1 0.0 -23.4720 -120.2760 43.5660
51060 14 1 0.0 -24.2130 -119.7570 42.2870
51061 14 1 0.0 -23.4720 -120.2520 41.0010
51062 14 1 0.0 -22.0000 -119.7590 43.5570
51063 14 1 0.0 -21.2480 -120.2630 42.2890
51064 14 1 0.0 -21.9890 -119.7520 41.0050
51065 14 1 0.0 -21.2490 -120.2610 39.7260
51066 14 1 0.0 -24.2250 -119.7520 39.7190
51067 14 1 0.0 -23.4790 -120.2690 38.4390
51068 14 1 0.0 -24.1820 -119.7710 37.1360
51069 14 1 0.0 -23.4620 -120.3140 35.8690
51070 14 1 0.0 -21.9920 -119.7660 38.4400
51071 14 1 0.0 -21.2500 -120.2890 37.1600
51072 14 1 0.0 -21.9860 -119.8090 35.8630
51073 14 1 0.0 -21.2570 -120.3360 34.5780
51074 14 1 0.0 -24.1930 -119.8260 34.5790
51075 14 1 0.0 -21.2460 -117.6820 39.7120
51076 14 1 0.0 -21.2480 -117.6770 42.2920
51077 14 1 0.0 -21.9860 -118.1820 41.0020
51078 14 1 0.0 -23.4680 -117.6800 41.0040
